Unnamed: 0,Pos,Sense1,Sense2,Merge,Sense1_keys,Sense2_keys,wn_oed_feature
5775,v,rank#v#1,rank#v#2,merged,rank%2:31:13::;,rank%2:31:13::;rank%2:31:13::;rank%2:31:13::;rank%2:31:13::;rank%2:31:13::;rank%2:31:13::;,1.0
5776,v,rank#v#1,rank#v#3,merged,rank%2:31:13::;,rank%2:31:13::;rank%2:31:13::;,1.0
5777,v,rank#v#2,rank#v#3,merged,rate%2:31:00::;rank%2:31:00::;range%2:31:00::;order%2:31:00::;grade%2:31:03::;place%2:31:01::;,place%2:31:01::;place%2:31:01::;,1.0
5778,n,ranger#n#1,ranger#n#2,not-merged,texas_ranger%1:18:00::;ranger%1:18:01::;,ranger%1:18:01::;ranger%1:18:01::;ranger%1:18:01::;,0.0
5779,n,ranger#n#1,ranger#n#3,not-merged,texas_ranger%1:18:00::;ranger%1:18:01::;,ranger%1:18:01::;ranger%1:18:01::;,0.0
5780,n,ranger#n#2,ranger#n#3,not-merged,fire_warden%1:18:00::;forest_fire_fighter%1:18:00::;ranger%1:18:00::;,ranger%1:18:00::;ranger%1:18:00::;,0.0
5781,n,shipper#n#1,shipper#n#2,not-merged,shipper%1:18:00::;,shipper%1:18:00::;,1.0
5782,n,sign#n#10,sign#n#11,not-merged,sign%1:10:06::;,sign%1:10:06::;,1.0
5783,n,sign#n#10,sign#n#7,not-merged,sign%1:10:06::;,sign%1:10:06::;sign%1:10:06::;,1.0
5784,n,sign#n#10,sign#n#5,not-merged,sign%1:10:06::;,sign%1:10:06::;sign%1:10:06::;sign%1:10:06::;sign%1:10:06::;sign%1:10:06::;sign%1:10:06::;,1.0
5785,n,sign#n#10,sign#n#2,not-merged,sign%1:10:06::;,sign%1:10:06::;,1.0
5786,n,sign#n#10,sign#n#4,not-merged,sign%1:10:06::;,sign%1:10:06::;sign%1:10:06::;,1.0
5787,n,sign#n#10,sign#n#1,not-merged,sign%1:10:06::;,sign%1:10:06::;sign%1:10:06::;,1.0
5788,n,sign#n#10,sign#n#6,not-merged,sign%1:10:06::;,sign%1:10:06::;,1.0
5789,n,sign#n#10,sign#n#8,not-merged,sign%1:10:06::;,sign%1:10:06::;sign%1:10:06::;sign%1:10:06::;sign%1:10:06::;,1.0
5790,n,sign#n#10,sign#n#3,not-merged,sign%1:10:06::;,sign%1:10:06::;sign%1:10:06::;sign%1:10:06::;,1.0
5791,n,sign#n#10,sign#n#9,not-merged,sign%1:10:06::;,sign%1:10:06::;,1.0
5792,n,sign#n#11,sign#n#7,not-merged,sign%1:10:04::;,sign%1:10:04::;sign%1:10:04::;,1.0
5793,n,sign#n#11,sign#n#5,not-merged,sign%1:10:04::;,sign%1:10:04::;sign%1:10:04::;sign%1:10:04::;sign%1:10:04::;sign%1:10:04::;sign%1:10:04::;,1.0
5794,n,sign#n#11,sign#n#2,not-merged,sign%1:10:04::;,sign%1:10:04::;,1.0
5795,n,sign#n#11,sign#n#4,not-merged,sign%1:10:04::;,sign%1:10:04::;sign%1:10:04::;,1.0
5796,n,sign#n#11,sign#n#1,not-merged,sign%1:10:04::;,sign%1:10:04::;sign%1:10:04::;,1.0
5797,n,sign#n#11,sign#n#6,not-merged,sign%1:10:04::;,sign%1:10:04::;,1.0
5798,n,sign#n#11,sign#n#8,not-merged,sign%1:10:04::;,sign%1:10:04::;sign%1:10:04::;sign%1:10:04::;sign%1:10:04::;,1.0
5799,n,sign#n#11,sign#n#3,not-merged,sign%1:10:04::;,sign%1:10:04::;sign%1:10:04::;sign%1:10:04::;,1.0
5800,n,sign#n#11,sign#n#9,not-merged,sign%1:10:04::;,sign%1:10:04::;,1.0
5801,n,sign#n#7,sign#n#5,not-merged,polarity%1:24:00::;sign%1:24:00::;,sign%1:24:00::;sign%1:24:00::;sign%1:24:00::;sign%1:24:00::;sign%1:24:00::;sign%1:24:00::;,0.0
5802,n,sign#n#7,sign#n#2,not-merged,polarity%1:24:00::;sign%1:24:00::;,sign%1:24:00::;,0.0
5803,n,sign#n#7,sign#n#4,not-merged,polarity%1:24:00::;sign%1:24:00::;,sign%1:24:00::;sign%1:24:00::;,0.0
5804,n,sign#n#7,sign#n#1,not-merged,polarity%1:24:00::;sign%1:24:00::;,sign%1:24:00::;sign%1:24:00::;,0.0
5805,n,sign#n#7,sign#n#6,not-merged,polarity%1:24:00::;sign%1:24:00::;,sign%1:24:00::;,0.0
5806,n,sign#n#7,sign#n#8,not-merged,polarity%1:24:00::;sign%1:24:00::;,sign%1:24:00::;sign%1:24:00::;sign%1:24:00::;sign%1:24:00::;,0.0
5807,n,sign#n#7,sign#n#3,not-merged,polarity%1:24:00::;sign%1:24:00::;,sign%1:24:00::;sign%1:24:00::;sign%1:24:00::;,0.0
5808,n,sign#n#7,sign#n#9,not-merged,polarity%1:24:00::;sign%1:24:00::;,sign%1:24:00::;,0.0
5809,n,sign#n#5,sign#n#2,not-merged,sign_of_the_zodiac%1:15:00::;star_sign%1:15:00::;sign%1:15:00::;mansion%1:15:00::;house%1:15:00::;planetary_house%1:15:00::;,planetary_house%1:15:00::;,0.0
5810,n,sign#n#5,sign#n#4,not-merged,sign_of_the_zodiac%1:15:00::;star_sign%1:15:00::;sign%1:15:00::;mansion%1:15:00::;house%1:15:00::;planetary_house%1:15:00::;,planetary_house%1:15:00::;planetary_house%1:15:00::;,0.0
5811,n,sign#n#5,sign#n#1,not-merged,sign_of_the_zodiac%1:15:00::;star_sign%1:15:00::;sign%1:15:00::;mansion%1:15:00::;house%1:15:00::;planetary_house%1:15:00::;,planetary_house%1:15:00::;planetary_house%1:15:00::;,0.0
5812,n,sign#n#5,sign#n#6,not-merged,sign_of_the_zodiac%1:15:00::;star_sign%1:15:00::;sign%1:15:00::;mansion%1:15:00::;house%1:15:00::;planetary_house%1:15:00::;,planetary_house%1:15:00::;,0.0
5813,n,sign#n#5,sign#n#8,not-merged,sign_of_the_zodiac%1:15:00::;star_sign%1:15:00::;sign%1:15:00::;mansion%1:15:00::;house%1:15:00::;planetary_house%1:15:00::;,planetary_house%1:15:00::;planetary_house%1:15:00::;planetary_house%1:15:00::;planetary_house%1:15:00::;,0.0
5814,n,sign#n#5,sign#n#3,not-merged,sign_of_the_zodiac%1:15:00::;star_sign%1:15:00::;sign%1:15:00::;mansion%1:15:00::;house%1:15:00::;planetary_house%1:15:00::;,planetary_house%1:15:00::;planetary_house%1:15:00::;planetary_house%1:15:00::;,0.0
5815,n,sign#n#5,sign#n#9,not-merged,sign_of_the_zodiac%1:15:00::;star_sign%1:15:00::;sign%1:15:00::;mansion%1:15:00::;house%1:15:00::;planetary_house%1:15:00::;,planetary_house%1:15:00::;,0.0
5816,n,sign#n#2,sign#n#4,merged,sign%1:10:00::;,sign%1:10:00::;sign%1:10:00::;,1.0
5817,n,sign#n#2,sign#n#1,not-merged,sign%1:10:00::;,sign%1:10:00::;sign%1:10:00::;,1.0
5818,n,sign#n#2,sign#n#6,not-merged,sign%1:10:00::;,sign%1:10:00::;,1.0
5819,n,sign#n#2,sign#n#8,not-merged,sign%1:10:00::;,sign%1:10:00::;sign%1:10:00::;sign%1:10:00::;sign%1:10:00::;,1.0
5820,n,sign#n#2,sign#n#3,not-merged,sign%1:10:00::;,sign%1:10:00::;sign%1:10:00::;sign%1:10:00::;,1.0
5821,n,sign#n#2,sign#n#9,not-merged,sign%1:10:00::;,sign%1:10:00::;,1.0
5822,n,sign#n#4,sign#n#1,not-merged,signboard%1:06:00::;sign%1:06:01::;,sign%1:06:01::;sign%1:06:01::;,1.0
5823,n,sign#n#4,sign#n#6,not-merged,signboard%1:06:00::;sign%1:06:01::;,sign%1:06:01::;,1.0
5824,n,sign#n#4,sign#n#8,not-merged,signboard%1:06:00::;sign%1:06:01::;,sign%1:06:01::;sign%1:06:01::;sign%1:06:01::;sign%1:06:01::;,1.0
5825,n,sign#n#4,sign#n#3,not-merged,signboard%1:06:00::;sign%1:06:01::;,sign%1:06:01::;sign%1:06:01::;sign%1:06:01::;,1.0
5826,n,sign#n#4,sign#n#9,not-merged,signboard%1:06:00::;sign%1:06:01::;,sign%1:06:01::;,1.0
5827,n,sign#n#1,sign#n#6,merged,sign%1:10:05::;mark%1:10:05::;,mark%1:10:05::;,1.0
5828,n,sign#n#1,sign#n#8,merged,sign%1:10:05::;mark%1:10:05::;,mark%1:10:05::;mark%1:10:05::;mark%1:10:05::;mark%1:10:05::;,1.0
5829,n,sign#n#1,sign#n#3,not-merged,sign%1:10:05::;mark%1:10:05::;,mark%1:10:05::;mark%1:10:05::;mark%1:10:05::;,1.0
5830,n,sign#n#1,sign#n#9,not-merged,sign%1:10:05::;mark%1:10:05::;,mark%1:10:05::;,1.0
5831,n,sign#n#6,sign#n#8,merged,sign%1:26:00::;,sign%1:26:00::;sign%1:26:00::;sign%1:26:00::;sign%1:26:00::;,1.0
5832,n,sign#n#6,sign#n#3,not-merged,sign%1:26:00::;,sign%1:26:00::;sign%1:26:00::;sign%1:26:00::;,1.0
5833,n,sign#n#6,sign#n#9,not-merged,sign%1:26:00::;,sign%1:26:00::;,1.0
5834,n,sign#n#8,sign#n#3,not-merged,augury%1:11:00::;sign%1:11:00::;foretoken%1:11:00::;preindication%1:11:00::;,preindication%1:11:00::;preindication%1:11:00::;preindication%1:11:00::;,0.0
5835,n,sign#n#8,sign#n#9,not-merged,augury%1:11:00::;sign%1:11:00::;foretoken%1:11:00::;preindication%1:11:00::;,preindication%1:11:00::;,0.0
5836,n,sign#n#3,sign#n#9,merged,signal%1:10:00::;signaling%1:10:00::;sign%1:10:03::;,sign%1:10:03::;,1.0
5837,v,aid#v#1,aid#v#2,merged,help%2:41:00::;assist%2:41:02::;aid%2:41:00::;,aid%2:41:00::;aid%2:41:00::;,1.0
5840,v,benefit#v#1,benefit#v#2,merged,profit%2:40:02::;gain%2:40:02::;benefit%2:40:00::;,benefit%2:40:00::;benefit%2:40:00::;,1.0
5841,v,use#v#2,use#v#4,not-merged,use%2:34:02::;habituate%2:34:00::;,habituate%2:34:00::;habituate%2:34:00::;,1.0
5842,v,use#v#2,use#v#6,not-merged,use%2:34:02::;habituate%2:34:00::;,habituate%2:34:00::;,1.0
5843,v,use#v#2,use#v#1,not-merged,use%2:34:02::;habituate%2:34:00::;,habituate%2:34:00::;habituate%2:34:00::;habituate%2:34:00::;habituate%2:34:00::;habituate%2:34:00::;,1.0
5844,v,use#v#2,use#v#3,not-merged,use%2:34:02::;habituate%2:34:00::;,habituate%2:34:00::;,1.0
5845,v,use#v#2,use#v#5,not-merged,use%2:34:02::;habituate%2:34:00::;,habituate%2:34:00::;habituate%2:34:00::;habituate%2:34:00::;,1.0
5846,v,use#v#4,use#v#6,not-merged,use%2:34:00::;expend%2:34:00::;,expend%2:34:00::;,1.0
5847,v,use#v#4,use#v#1,not-merged,use%2:34:00::;expend%2:34:00::;,expend%2:34:00::;expend%2:34:00::;expend%2:34:00::;expend%2:34:00::;expend%2:34:00::;,1.0
5848,v,use#v#4,use#v#3,not-merged,use%2:34:00::;expend%2:34:00::;,expend%2:34:00::;,1.0
5849,v,use#v#4,use#v#5,not-merged,use%2:34:00::;expend%2:34:00::;,expend%2:34:00::;expend%2:34:00::;expend%2:34:00::;,1.0
5850,v,use#v#6,use#v#1,not-merged,use%2:41:03::;,use%2:41:03::;use%2:41:03::;use%2:41:03::;use%2:41:03::;use%2:41:03::;,0.0
5851,v,use#v#6,use#v#3,not-merged,use%2:41:03::;,use%2:41:03::;,0.0
5852,v,use#v#6,use#v#5,not-merged,use%2:41:03::;,use%2:41:03::;use%2:41:03::;use%2:41:03::;,0.0
5853,v,use#v#1,use#v#3,merged,use%2:34:01::;utilize%2:34:00::;utilise%2:34:00::;apply%2:34:00::;employ%2:34:00::;,employ%2:34:00::;,0.0
5854,v,use#v#1,use#v#5,merged,use%2:34:01::;utilize%2:34:00::;utilise%2:34:00::;apply%2:34:00::;employ%2:34:00::;,employ%2:34:00::;employ%2:34:00::;employ%2:34:00::;,0.0
5855,v,use#v#3,use#v#5,merged,use%2:41:14::;,use%2:41:14::;use%2:41:14::;use%2:41:14::;,1.0
5856,v,resume#v#1,resume#v#4,not-merged,resume%2:30:00::;restart%2:30:00::;re-start%2:30:00::;,re-start%2:30:00::;re-start%2:30:00::;re-start%2:30:00::;re-start%2:30:00::;,0.0
5857,v,resume#v#1,resume#v#2,not-merged,resume%2:30:00::;restart%2:30:00::;re-start%2:30:00::;,re-start%2:30:00::;re-start%2:30:00::;,0.0
5858,v,resume#v#1,resume#v#3,not-merged,resume%2:30:00::;restart%2:30:00::;re-start%2:30:00::;,re-start%2:30:00::;,0.0
5859,v,resume#v#4,resume#v#2,not-merged,sum_up%2:32:00::;summarize%2:32:00::;summarise%2:32:00::;resume%2:32:00::;,resume%2:32:00::;resume%2:32:00::;,1.0
5860,v,resume#v#4,resume#v#3,not-merged,sum_up%2:32:00::;summarize%2:32:00::;summarise%2:32:00::;resume%2:32:00::;,resume%2:32:00::;,1.0
5861,v,resume#v#2,resume#v#3,merged,resume%2:30:01::;take_up%2:30:01::;,take_up%2:30:01::;,0.0
5862,v,donate#v#1,donate#v#,not-merged,donate%2:40:00::;,,0.0
5863,v,borrow#v#1,borrow#v#2,not-merged,borrow%2:40:00::;,borrow%2:40:00::;borrow%2:40:00::;borrow%2:40:00::;borrow%2:40:00::;,1.0
5864,v,collect#v#2,collect#v#5,not-merged,collect%2:40:01::;take_in%2:40:09::;,take_in%2:40:09::;take_in%2:40:09::;take_in%2:40:09::;take_in%2:40:09::;,0.0
5865,v,collect#v#2,collect#v#,not-merged,collect%2:40:01::;take_in%2:40:09::;,,0.0
5866,v,collect#v#2,collect#v#1,not-merged,collect%2:40:01::;take_in%2:40:09::;,take_in%2:40:09::;take_in%2:40:09::;take_in%2:40:09::;take_in%2:40:09::;take_in%2:40:09::;take_in%2:40:09::;take_in%2:40:09::;,0.0
5867,v,collect#v#2,collect#v#3,not-merged,collect%2:40:01::;take_in%2:40:09::;,take_in%2:40:09::;take_in%2:40:09::;take_in%2:40:09::;take_in%2:40:09::;,0.0
5868,v,collect#v#2,collect#v#4,not-merged,collect%2:40:01::;take_in%2:40:09::;,take_in%2:40:09::;take_in%2:40:09::;,0.0
5869,v,collect#v#5,collect#v#,not-merged,collect%2:40:03::;pick_up%2:40:01::;gather_up%2:40:00::;call_for%2:40:00::;,,0.0
5870,v,collect#v#5,collect#v#1,not-merged,collect%2:40:03::;pick_up%2:40:01::;gather_up%2:40:00::;call_for%2:40:00::;,call_for%2:40:00::;call_for%2:40:00::;call_for%2:40:00::;call_for%2:40:00::;call_for%2:40:00::;call_for%2:40:00::;call_for%2:40:00::;,0.0
5871,v,collect#v#5,collect#v#3,not-merged,collect%2:40:03::;pick_up%2:40:01::;gather_up%2:40:00::;call_for%2:40:00::;,call_for%2:40:00::;call_for%2:40:00::;call_for%2:40:00::;call_for%2:40:00::;,0.0
5872,v,collect#v#5,collect#v#4,not-merged,collect%2:40:03::;pick_up%2:40:01::;gather_up%2:40:00::;call_for%2:40:00::;,call_for%2:40:00::;call_for%2:40:00::;,0.0
5876,v,collect#v#1,collect#v#3,merged,roll_up%2:40:03::;collect%2:40:00::;accumulate%2:40:00::;pile_up%2:40:00::;amass%2:40:00::;compile%2:40:00::;hoard%2:40:00::;,hoard%2:40:00::;hoard%2:40:00::;hoard%2:40:00::;hoard%2:40:00::;,1.0
5877,v,collect#v#1,collect#v#4,merged,roll_up%2:40:03::;collect%2:40:00::;accumulate%2:40:00::;pile_up%2:40:00::;amass%2:40:00::;compile%2:40:00::;hoard%2:40:00::;,hoard%2:40:00::;hoard%2:40:00::;,1.0
5878,v,collect#v#3,collect#v#4,merged,gather%2:35:00::;garner%2:35:00::;collect%2:35:00::;pull_together%2:35:00::;,pull_together%2:35:00::;pull_together%2:35:00::;,0.0
5879,v,adjust#v#5,adjust#v#1,not-merged,adjust%2:31:00::;,adjust%2:31:00::;adjust%2:31:00::;adjust%2:31:00::;,0.0
5880,v,adjust#v#5,adjust#v#2,not-merged,adjust%2:31:00::;,adjust%2:31:00::;adjust%2:31:00::;adjust%2:31:00::;adjust%2:31:00::;,0.0
5881,v,adjust#v#5,adjust#v#3,not-merged,adjust%2:31:00::;,adjust%2:31:00::;adjust%2:31:00::;adjust%2:31:00::;,0.0
5882,v,adjust#v#5,adjust#v#4,not-merged,adjust%2:31:00::;,adjust%2:31:00::;,0.0
5883,v,adjust#v#1,adjust#v#2,merged,adjust%2:30:00::;set%2:30:00::;correct%2:30:09::;,correct%2:30:09::;correct%2:30:09::;correct%2:30:09::;correct%2:30:09::;,1.0
5884,v,adjust#v#1,adjust#v#3,not-merged,adjust%2:30:00::;set%2:30:00::;correct%2:30:09::;,correct%2:30:09::;correct%2:30:09::;correct%2:30:09::;,1.0
5885,v,adjust#v#1,adjust#v#4,not-merged,adjust%2:30:00::;set%2:30:00::;correct%2:30:09::;,correct%2:30:09::;,1.0
5886,v,adjust#v#2,adjust#v#3,not-merged,align%2:30:00::;aline%2:30:00::;line_up%2:30:00::;adjust%2:30:05::;,adjust%2:30:05::;adjust%2:30:05::;adjust%2:30:05::;,0.0
5887,v,adjust#v#2,adjust#v#4,not-merged,align%2:30:00::;aline%2:30:00::;line_up%2:30:00::;adjust%2:30:05::;,adjust%2:30:05::;,0.0
5888,v,adjust#v#3,adjust#v#4,merged,adjust%2:30:01::;conform%2:30:01::;adapt%2:30:02::;,adapt%2:30:02::;,1.0
5889,n,fortune#n#1,fortune#n#2,not-merged,luck%1:19:00::;fortune%1:19:00::;chance%1:19:00::;hazard%1:19:00::;,hazard%1:19:00::;,0.0
5890,n,fortune#n#1,fortune#n#3,not-merged,luck%1:19:00::;fortune%1:19:00::;chance%1:19:00::;hazard%1:19:00::;,hazard%1:19:00::;hazard%1:19:00::;,0.0
5891,n,fortune#n#1,fortune#n#4,not-merged,luck%1:19:00::;fortune%1:19:00::;chance%1:19:00::;hazard%1:19:00::;,hazard%1:19:00::;hazard%1:19:00::;hazard%1:19:00::;hazard%1:19:00::;hazard%1:19:00::;hazard%1:19:00::;hazard%1:19:00::;,0.0
5892,n,fortune#n#2,fortune#n#3,not-merged,fortune%1:21:00::;,fortune%1:21:00::;fortune%1:21:00::;,1.0
5893,n,fortune#n#2,fortune#n#4,not-merged,fortune%1:21:00::;,fortune%1:21:00::;fortune%1:21:00::;fortune%1:21:00::;fortune%1:21:00::;fortune%1:21:00::;fortune%1:21:00::;fortune%1:21:00::;,1.0
5894,n,fortune#n#3,fortune#n#4,merged,luck%1:19:01::;fortune%1:19:01::;,fortune%1:19:01::;fortune%1:19:01::;fortune%1:19:01::;fortune%1:19:01::;fortune%1:19:01::;fortune%1:19:01::;fortune%1:19:01::;,1.0
5895,v,depend#v#1,depend#v#2,not-merged,depend%2:42:00::;,depend%2:42:00::;depend%2:42:00::;depend%2:42:00::;depend%2:42:00::;depend%2:42:00::;depend%2:42:00::;,1.0
5896,v,admit#v#1,admit#v#2,not-merged,admit%2:32:00::;acknowledge%2:32:00::;,acknowledge%2:32:00::;acknowledge%2:32:00::;acknowledge%2:32:00::;acknowledge%2:32:00::;,1.0
5897,v,admit#v#1,admit#v#3,not-merged,admit%2:32:00::;acknowledge%2:32:00::;,acknowledge%2:32:00::;acknowledge%2:32:00::;acknowledge%2:32:00::;,1.0
5898,v,admit#v#1,admit#v#4,not-merged,admit%2:32:00::;acknowledge%2:32:00::;,acknowledge%2:32:00::;acknowledge%2:32:00::;acknowledge%2:32:00::;acknowledge%2:32:00::;,1.0
5899,v,admit#v#1,admit#v#7,not-merged,admit%2:32:00::;acknowledge%2:32:00::;,acknowledge%2:32:00::;acknowledge%2:32:00::;acknowledge%2:32:00::;,1.0
5900,v,admit#v#1,admit#v#8,not-merged,admit%2:32:00::;acknowledge%2:32:00::;,acknowledge%2:32:00::;,1.0
5901,v,admit#v#1,admit#v#5,not-merged,admit%2:32:00::;acknowledge%2:32:00::;,acknowledge%2:32:00::;acknowledge%2:32:00::;,1.0
5902,v,admit#v#1,admit#v#6,not-merged,admit%2:32:00::;acknowledge%2:32:00::;,acknowledge%2:32:00::;,1.0
5903,v,admit#v#2,admit#v#3,merged,admit%2:41:01::;allow_in%2:41:00::;let_in%2:41:02::;intromit%2:41:00::;,intromit%2:41:00::;intromit%2:41:00::;intromit%2:41:00::;,0.0
5904,v,admit#v#2,admit#v#4,merged,admit%2:41:01::;allow_in%2:41:00::;let_in%2:41:02::;intromit%2:41:00::;,intromit%2:41:00::;intromit%2:41:00::;intromit%2:41:00::;intromit%2:41:00::;,0.0
5905,v,admit#v#2,admit#v#7,merged,admit%2:41:01::;allow_in%2:41:00::;let_in%2:41:02::;intromit%2:41:00::;,intromit%2:41:00::;intromit%2:41:00::;intromit%2:41:00::;,0.0
5906,v,admit#v#2,admit#v#8,merged,admit%2:41:01::;allow_in%2:41:00::;let_in%2:41:02::;intromit%2:41:00::;,intromit%2:41:00::;,0.0
5907,v,admit#v#2,admit#v#5,not-merged,admit%2:41:01::;allow_in%2:41:00::;let_in%2:41:02::;intromit%2:41:00::;,intromit%2:41:00::;intromit%2:41:00::;,0.0
5908,v,admit#v#2,admit#v#6,not-merged,admit%2:41:01::;allow_in%2:41:00::;let_in%2:41:02::;intromit%2:41:00::;,intromit%2:41:00::;,0.0
5909,v,admit#v#3,admit#v#4,merged,admit%2:41:00::;let_in%2:41:00::;include%2:41:03::;,include%2:41:03::;include%2:41:03::;include%2:41:03::;include%2:41:03::;,1.0
5910,v,admit#v#3,admit#v#7,merged,admit%2:41:00::;let_in%2:41:00::;include%2:41:03::;,include%2:41:03::;include%2:41:03::;include%2:41:03::;,1.0
5911,v,admit#v#3,admit#v#8,merged,admit%2:41:00::;let_in%2:41:00::;include%2:41:03::;,include%2:41:03::;,1.0
5912,v,admit#v#3,admit#v#5,not-merged,admit%2:41:00::;let_in%2:41:00::;include%2:41:03::;,include%2:41:03::;include%2:41:03::;,1.0
5913,v,admit#v#3,admit#v#6,not-merged,admit%2:41:00::;let_in%2:41:00::;include%2:41:03::;,include%2:41:03::;,1.0
5914,v,admit#v#4,admit#v#7,merged,accept%2:40:03::;admit%2:40:00::;take%2:40:07::;take_on%2:40:00::;,take_on%2:40:00::;take_on%2:40:00::;take_on%2:40:00::;,0.0
5915,v,admit#v#4,admit#v#8,merged,accept%2:40:03::;admit%2:40:00::;take%2:40:07::;take_on%2:40:00::;,take_on%2:40:00::;,0.0
5916,v,admit#v#4,admit#v#5,not-merged,accept%2:40:03::;admit%2:40:00::;take%2:40:07::;take_on%2:40:00::;,take_on%2:40:00::;take_on%2:40:00::;,0.0
5917,v,admit#v#4,admit#v#6,not-merged,accept%2:40:03::;admit%2:40:00::;take%2:40:07::;take_on%2:40:00::;,take_on%2:40:00::;,0.0
5918,v,admit#v#7,admit#v#8,merged,accommodate%2:42:03::;hold%2:42:05::;admit%2:42:04::;,admit%2:42:04::;,1.0
5919,v,admit#v#7,admit#v#5,not-merged,accommodate%2:42:03::;hold%2:42:05::;admit%2:42:04::;,admit%2:42:04::;admit%2:42:04::;,1.0
5920,v,admit#v#7,admit#v#6,not-merged,accommodate%2:42:03::;hold%2:42:05::;admit%2:42:04::;,admit%2:42:04::;,1.0
5921,v,admit#v#8,admit#v#5,not-merged,admit%2:42:03::;,admit%2:42:03::;admit%2:42:03::;,1.0
5922,v,admit#v#8,admit#v#6,not-merged,admit%2:42:03::;,admit%2:42:03::;,1.0
5923,v,admit#v#5,admit#v#6,merged,admit%2:42:06::;allow%2:42:07::;,allow%2:42:07::;,1.0
5924,v,choose#v#3,choose#v#,not-merged,choose%2:31:01::;,,0.0
5925,v,choose#v#3,choose#v#1,not-merged,choose%2:31:01::;,choose%2:31:01::;choose%2:31:01::;choose%2:31:01::;choose%2:31:01::;,1.0
5926,v,choose#v#3,choose#v#2,not-merged,choose%2:31:01::;,choose%2:31:01::;choose%2:31:01::;choose%2:31:01::;,1.0
5929,v,choose#v#1,choose#v#2,merged,choose%2:31:00::;take%2:31:01::;select%2:31:00::;pick_out%2:31:00::;,pick_out%2:31:00::;pick_out%2:31:00::;pick_out%2:31:00::;,0.0
5930,v,fire#v#4,fire#v#9,not-merged,fire%2:41:00::;give_notice%2:41:00::;can%2:41:00::;dismiss%2:41:00::;give_the_axe%2:41:00::;send_away%2:41:00::;sack%2:41:00::;force_out%2:41:00::;give_the_sack%2:41:00::;terminate%2:41:01::;,terminate%2:41:01::;terminate%2:41:01::;,1.0
5931,v,fire#v#4,fire#v#8,not-merged,fire%2:41:00::;give_notice%2:41:00::;can%2:41:00::;dismiss%2:41:00::;give_the_axe%2:41:00::;send_away%2:41:00::;sack%2:41:00::;force_out%2:41:00::;give_the_sack%2:41:00::;terminate%2:41:01::;,terminate%2:41:01::;terminate%2:41:01::;terminate%2:41:01::;,1.0
5932,v,fire#v#4,fire#v#3,not-merged,fire%2:41:00::;give_notice%2:41:00::;can%2:41:00::;dismiss%2:41:00::;give_the_axe%2:41:00::;send_away%2:41:00::;sack%2:41:00::;force_out%2:41:00::;give_the_sack%2:41:00::;terminate%2:41:01::;,terminate%2:41:01::;,1.0
5933,v,fire#v#4,fire#v#1,not-merged,fire%2:41:00::;give_notice%2:41:00::;can%2:41:00::;dismiss%2:41:00::;give_the_axe%2:41:00::;send_away%2:41:00::;sack%2:41:00::;force_out%2:41:00::;give_the_sack%2:41:00::;terminate%2:41:01::;,terminate%2:41:01::;terminate%2:41:01::;,1.0
5934,v,fire#v#4,fire#v#2,not-merged,fire%2:41:00::;give_notice%2:41:00::;can%2:41:00::;dismiss%2:41:00::;give_the_axe%2:41:00::;send_away%2:41:00::;sack%2:41:00::;force_out%2:41:00::;give_the_sack%2:41:00::;terminate%2:41:01::;,terminate%2:41:01::;terminate%2:41:01::;,1.0
5935,v,fire#v#4,fire#v#5,not-merged,fire%2:41:00::;give_notice%2:41:00::;can%2:41:00::;dismiss%2:41:00::;give_the_axe%2:41:00::;send_away%2:41:00::;sack%2:41:00::;force_out%2:41:00::;give_the_sack%2:41:00::;terminate%2:41:01::;,terminate%2:41:01::;terminate%2:41:01::;terminate%2:41:01::;,1.0
5936,v,fire#v#4,fire#v#6,not-merged,fire%2:41:00::;give_notice%2:41:00::;can%2:41:00::;dismiss%2:41:00::;give_the_axe%2:41:00::;send_away%2:41:00::;sack%2:41:00::;force_out%2:41:00::;give_the_sack%2:41:00::;terminate%2:41:01::;,terminate%2:41:01::;,1.0
5937,v,fire#v#4,fire#v#7,not-merged,fire%2:41:00::;give_notice%2:41:00::;can%2:41:00::;dismiss%2:41:00::;give_the_axe%2:41:00::;send_away%2:41:00::;sack%2:41:00::;force_out%2:41:00::;give_the_sack%2:41:00::;terminate%2:41:01::;,terminate%2:41:01::;terminate%2:41:01::;terminate%2:41:01::;terminate%2:41:01::;terminate%2:41:01::;terminate%2:41:01::;terminate%2:41:01::;terminate%2:41:01::;,1.0
5938,v,fire#v#9,fire#v#8,not-merged,fuel%2:40:01::;fire%2:40:00::;,fire%2:40:00::;fire%2:40:00::;fire%2:40:00::;,0.0
5939,v,fire#v#9,fire#v#3,not-merged,fuel%2:40:01::;fire%2:40:00::;,fire%2:40:00::;,0.0
5940,v,fire#v#9,fire#v#1,not-merged,fuel%2:40:01::;fire%2:40:00::;,fire%2:40:00::;fire%2:40:00::;,0.0
5941,v,fire#v#9,fire#v#2,not-merged,fuel%2:40:01::;fire%2:40:00::;,fire%2:40:00::;fire%2:40:00::;,0.0
5942,v,fire#v#9,fire#v#5,not-merged,fuel%2:40:01::;fire%2:40:00::;,fire%2:40:00::;fire%2:40:00::;fire%2:40:00::;,0.0
5943,v,fire#v#9,fire#v#6,not-merged,fuel%2:40:01::;fire%2:40:00::;,fire%2:40:00::;,0.0
