,Pos,Sense1,Sense2,Merge
7765,n,cell#n#2,cell#n#5,not-merged
7766,n,cell#n#2,cell#n#6,not-merged
7767,n,cell#n#2,cell#n#7,not-merged
7768,n,cell#n#4,cell#n#3,not-merged
7769,n,cell#n#4,cell#n#5,not-merged
7770,n,cell#n#4,cell#n#6,not-merged
7771,n,cell#n#4,cell#n#7,not-merged
7772,n,cell#n#3,cell#n#5,not-merged
7773,n,cell#n#3,cell#n#6,not-merged
7774,n,cell#n#3,cell#n#7,not-merged
7775,n,cell#n#5,cell#n#6,not-merged
7776,n,cell#n#5,cell#n#7,not-merged
7777,n,cell#n#6,cell#n#7,merged
7778,v,respond#v#2,respond#v#1,not-merged
7779,v,respond#v#2,respond#v#3,not-merged
7780,v,respond#v#1,respond#v#3,merged
7781,n,heat#n#3,heat#n#4,not-merged
7782,n,heat#n#3,heat#n#5,not-merged
7783,n,heat#n#3,heat#n#6,not-merged
7784,n,heat#n#3,heat#n#7,not-merged
7785,n,heat#n#3,heat#n#1,not-merged
7786,n,heat#n#3,heat#n#2,not-merged
7787,n,heat#n#4,heat#n#5,not-merged
7788,n,heat#n#4,heat#n#6,not-merged
7789,n,heat#n#4,heat#n#7,not-merged
7790,n,heat#n#4,heat#n#1,not-merged
7791,n,heat#n#4,heat#n#2,not-merged
7792,n,heat#n#5,heat#n#6,not-merged
7793,n,heat#n#5,heat#n#7,not-merged
7794,n,heat#n#5,heat#n#1,not-merged
7795,n,heat#n#5,heat#n#2,not-merged
7796,n,heat#n#6,heat#n#7,not-merged
7797,n,heat#n#6,heat#n#1,not-merged
7798,n,heat#n#6,heat#n#2,not-merged
7799,n,heat#n#7,heat#n#1,not-merged
7800,n,heat#n#7,heat#n#2,not-merged
7801,n,heat#n#1,heat#n#2,merged
7802,v,execute#v#7,execute#v#1,not-merged
7803,v,execute#v#7,execute#v#2,not-merged
7804,v,execute#v#7,execute#v#3,not-merged
7805,v,execute#v#7,execute#v#4,not-merged
7806,v,execute#v#7,execute#v#5,not-merged
7807,v,execute#v#7,execute#v#6,not-merged
7808,v,execute#v#1,execute#v#2,merged
7809,v,execute#v#1,execute#v#3,not-merged
7810,v,execute#v#1,execute#v#4,not-merged
7811,v,execute#v#1,execute#v#5,not-merged
7812,v,execute#v#1,execute#v#6,not-merged
7813,v,execute#v#2,execute#v#3,not-merged
7814,v,execute#v#2,execute#v#4,not-merged
7815,v,execute#v#2,execute#v#5,not-merged
7816,v,execute#v#2,execute#v#6,not-merged
7817,v,execute#v#3,execute#v#4,merged
7818,v,execute#v#3,execute#v#5,merged
7819,v,execute#v#3,execute#v#6,merged
7820,v,execute#v#4,execute#v#5,merged
7821,v,execute#v#4,execute#v#6,merged
7822,v,execute#v#5,execute#v#6,merged
7823,n,penalty#n#2,penalty#n#4,not-merged
7824,n,penalty#n#2,penalty#n#1,not-merged
7825,n,penalty#n#2,penalty#n#3,not-merged
7826,n,penalty#n#4,penalty#n#1,not-merged
7827,n,penalty#n#4,penalty#n#3,not-merged
7828,n,penalty#n#1,penalty#n#3,merged
7829,v,read#v#3,read#v#4,not-merged
7830,v,read#v#3,read#v#8,not-merged
7831,v,read#v#3,read#v#10,not-merged
7832,v,read#v#3,read#v#1,not-merged
7833,v,read#v#3,read#v#11,not-merged
7834,v,read#v#3,read#v#2,not-merged
7835,v,read#v#3,read#v#7,not-merged
7836,v,read#v#3,read#v#5,not-merged
7837,v,read#v#3,read#v#6,not-merged
7838,v,read#v#4,read#v#8,not-merged
7839,v,read#v#4,read#v#10,not-merged
7840,v,read#v#4,read#v#1,not-merged
7841,v,read#v#4,read#v#11,not-merged
7842,v,read#v#4,read#v#2,not-merged
7843,v,read#v#4,read#v#7,not-merged
7844,v,read#v#4,read#v#5,not-merged
7845,v,read#v#4,read#v#6,not-merged
7846,v,read#v#8,read#v#10,not-merged
7847,v,read#v#8,read#v#1,not-merged
7848,v,read#v#8,read#v#11,not-merged
7849,v,read#v#8,read#v#2,not-merged
7850,v,read#v#8,read#v#7,not-merged
7851,v,read#v#8,read#v#5,not-merged
7852,v,read#v#8,read#v#6,not-merged
7853,v,read#v#10,read#v#1,not-merged
7854,v,read#v#10,read#v#11,not-merged
7855,v,read#v#10,read#v#2,not-merged
7856,v,read#v#10,read#v#7,not-merged
7857,v,read#v#10,read#v#5,not-merged
7858,v,read#v#10,read#v#6,not-merged
7859,v,read#v#1,read#v#11,merged
7860,v,read#v#1,read#v#2,not-merged
7861,v,read#v#1,read#v#7,not-merged
7862,v,read#v#1,read#v#5,not-merged
7863,v,read#v#1,read#v#6,not-merged
7864,v,read#v#11,read#v#2,not-merged
7865,v,read#v#11,read#v#7,not-merged
7866,v,read#v#11,read#v#5,not-merged
7867,v,read#v#11,read#v#6,not-merged
7868,v,read#v#2,read#v#7,merged
7869,v,read#v#2,read#v#5,not-merged
7870,v,read#v#2,read#v#6,not-merged
7871,v,read#v#7,read#v#5,not-merged
7872,v,read#v#7,read#v#6,not-merged
7873,v,read#v#5,read#v#6,merged
7874,n,location#n#2,location#n#3,not-merged
7875,n,location#n#2,location#n#1,not-merged
7876,n,location#n#2,location#n#4,not-merged
7877,n,location#n#3,location#n#1,not-merged
7878,n,location#n#3,location#n#4,not-merged
7879,n,location#n#1,location#n#4,merged
7880,n,routine#n#1,routine#n#2,not-merged
7881,n,routine#n#1,routine#n#3,not-merged
7882,n,routine#n#2,routine#n#3,not-merged
7883,v,curb#v#3,curb#v#,not-merged
7884,v,curb#v#3,curb#v#1,not-merged
7885,v,curb#v#3,curb#v#2,not-merged
7886,v,curb#v#3,curb#v#4,not-merged
7887,v,curb#v#,curb#v#1,not-merged
7888,v,curb#v#,curb#v#2,not-merged
7889,v,curb#v#,curb#v#4,not-merged
7890,v,curb#v#1,curb#v#2,merged
7891,v,curb#v#1,curb#v#4,merged
7892,v,curb#v#2,curb#v#4,merged
7893,v,create#v#3,create#v#4,not-merged
7894,v,create#v#3,create#v#1,not-merged
7895,v,create#v#3,create#v#2,not-merged
7896,v,create#v#3,create#v#5,not-merged
7897,v,create#v#3,create#v#6,not-merged
7898,v,create#v#4,create#v#1,not-merged
7899,v,create#v#4,create#v#2,not-merged
7900,v,create#v#4,create#v#5,not-merged
7901,v,create#v#4,create#v#6,not-merged
7902,v,create#v#1,create#v#2,merged
7903,v,create#v#1,create#v#5,merged
7904,v,create#v#1,create#v#6,merged
7905,v,create#v#2,create#v#5,merged
7906,v,create#v#2,create#v#6,merged
7907,v,create#v#5,create#v#6,merged
7908,n,transporter#n#1,transporter#n#2,not-merged
7909,n,transporter#n#1,transporter#n#3,not-merged
7910,n,transporter#n#2,transporter#n#3,not-merged
7911,v,welcome#v#1,welcome#v#2,not-merged
7912,v,welcome#v#1,welcome#v#3,not-merged
7913,v,welcome#v#2,welcome#v#3,merged
7914,n,contention#n#1,contention#n#2,not-merged
7915,n,contention#n#1,contention#n#3,not-merged
7916,n,contention#n#2,contention#n#3,not-merged
7917,v,cool#v#3,cool#v#,not-merged
7918,v,cool#v#3,cool#v#1,not-merged
7919,v,cool#v#3,cool#v#2,not-merged
7920,v,cool#v#,cool#v#1,not-merged
7921,v,cool#v#,cool#v#2,not-merged
7922,v,cool#v#1,cool#v#2,merged
7923,v,commit#v#1,commit#v#2,not-merged
7924,v,commit#v#1,commit#v#5,not-merged
7925,v,commit#v#1,commit#v#3,not-merged
7926,v,commit#v#1,commit#v#4,not-merged
7927,v,commit#v#2,commit#v#5,merged
7928,v,commit#v#2,commit#v#3,not-merged
7929,v,commit#v#2,commit#v#4,not-merged
7930,v,commit#v#5,commit#v#3,not-merged
7931,v,commit#v#5,commit#v#4,not-merged
7932,v,commit#v#3,commit#v#4,merged
7933,n,network#n#1,network#n#2,not-merged
7934,n,network#n#1,network#n#3,not-merged
7935,n,network#n#1,network#n#4,not-merged
7936,n,network#n#1,network#n#5,not-merged
7937,n,network#n#2,network#n#3,not-merged
7938,n,network#n#2,network#n#4,not-merged
7939,n,network#n#2,network#n#5,not-merged
7940,n,network#n#3,network#n#4,not-merged
7941,n,network#n#3,network#n#5,not-merged
7942,n,network#n#4,network#n#5,merged
7943,v,need#v#,need#v#1,not-merged
7944,v,need#v#,need#v#2,not-merged
7945,v,need#v#,need#v#3,not-merged
7946,v,need#v#1,need#v#2,merged
7947,v,need#v#1,need#v#3,merged
7948,v,need#v#2,need#v#3,merged
7949,v,accelerate#v#1,accelerate#v#2,merged
7950,n,individual#n#,individual#n#2,not-merged
7951,v,manage#v#1,manage#v#5,merged
7952,v,manage#v#1,manage#v#2,not-merged
7953,v,manage#v#1,manage#v#4,not-merged
7954,v,manage#v#1,manage#v#3,not-merged
7955,v,manage#v#1,manage#v#6,not-merged
7956,v,manage#v#5,manage#v#2,not-merged
7957,v,manage#v#5,manage#v#4,not-merged
7958,v,manage#v#5,manage#v#3,not-merged
7959,v,manage#v#5,manage#v#6,not-merged
7960,v,manage#v#2,manage#v#4,merged
7961,v,manage#v#2,manage#v#3,not-merged
7962,v,manage#v#2,manage#v#6,not-merged
7963,v,manage#v#4,manage#v#3,not-merged
7964,v,manage#v#4,manage#v#6,not-merged
7965,v,manage#v#3,manage#v#6,merged
7966,v,cause#v#1,cause#v#2,merged
7967,v,want#v#1,want#v#3,merged
7968,v,want#v#1,want#v#4,merged
7969,v,want#v#1,want#v#2,not-merged
7970,v,want#v#1,want#v#5,not-merged
7971,v,want#v#3,want#v#4,merged
7972,v,want#v#3,want#v#2,not-merged
7973,v,want#v#3,want#v#5,not-merged
7974,v,want#v#4,want#v#2,not-merged
7975,v,want#v#4,want#v#5,not-merged
7976,v,want#v#2,want#v#5,merged
7977,n,fare#n#2,fare#n#3,not-merged
7978,n,fare#n#2,fare#n#1,not-merged
7979,n,fare#n#2,fare#n#4,not-merged
7980,n,fare#n#3,fare#n#1,not-merged
7981,n,fare#n#3,fare#n#4,not-merged
7982,n,fare#n#1,fare#n#4,merged
7983,n,parcel#n#2,parcel#n#3,not-merged
7984,n,parcel#n#2,parcel#n#1,not-merged
7985,n,parcel#n#2,parcel#n#4,not-merged
7986,n,parcel#n#3,parcel#n#1,not-merged
7987,n,parcel#n#3,parcel#n#4,not-merged
7988,n,parcel#n#1,parcel#n#4,merged
7989,v,help#v#4,help#v#1,not-merged
7990,v,help#v#4,help#v#2,not-merged
7991,v,help#v#4,help#v#3,not-merged
7992,v,help#v#4,help#v#5,not-merged
7993,v,help#v#4,help#v#6,not-merged
7994,v,help#v#4,help#v#7,not-merged
7995,v,help#v#4,help#v#8,not-merged
7996,v,help#v#1,help#v#2,merged
7997,v,help#v#1,help#v#3,merged
7998,v,help#v#1,help#v#5,merged
7999,v,help#v#1,help#v#6,merged
8000,v,help#v#1,help#v#7,not-merged
8001,v,help#v#1,help#v#8,not-merged
8002,v,help#v#2,help#v#3,merged
8003,v,help#v#2,help#v#5,merged
8004,v,help#v#2,help#v#6,merged
8005,v,help#v#2,help#v#7,not-merged
8006,v,help#v#2,help#v#8,not-merged
8007,v,help#v#3,help#v#5,merged
8008,v,help#v#3,help#v#6,merged
8009,v,help#v#3,help#v#7,not-merged
8010,v,help#v#3,help#v#8,not-merged
8011,v,help#v#5,help#v#6,merged
8012,v,help#v#5,help#v#7,not-merged
8013,v,help#v#5,help#v#8,not-merged
8014,v,help#v#6,help#v#7,not-merged
8015,v,help#v#6,help#v#8,not-merged
8016,v,help#v#7,help#v#8,merged
8017,v,cancel#v#1,cancel#v#2,not-merged
8018,v,cancel#v#1,cancel#v#3,not-merged
8019,v,cancel#v#1,cancel#v#4,not-merged
8020,v,cancel#v#1,cancel#v#5,not-merged
8021,v,cancel#v#2,cancel#v#3,not-merged
8022,v,cancel#v#2,cancel#v#4,not-merged
8023,v,cancel#v#2,cancel#v#5,not-merged
8024,v,cancel#v#3,cancel#v#4,merged
8025,v,cancel#v#3,cancel#v#5,merged
8026,v,cancel#v#4,cancel#v#5,merged
8027,n,contact#n#5,contact#n#9,not-merged
8028,n,contact#n#5,contact#n#7,not-merged
8029,n,contact#n#5,contact#n#2,not-merged
8030,n,contact#n#5,contact#n#3,not-merged
8031,n,contact#n#5,contact#n#4,not-merged
8032,n,contact#n#5,contact#n#1,not-merged
8033,n,contact#n#5,contact#n#6,not-merged
8034,n,contact#n#5,contact#n#8,not-merged
8035,n,contact#n#9,contact#n#7,not-merged
8036,n,contact#n#9,contact#n#2,not-merged
8037,n,contact#n#9,contact#n#3,not-merged
8038,n,contact#n#9,contact#n#4,not-merged
8039,n,contact#n#9,contact#n#1,not-merged
8040,n,contact#n#9,contact#n#6,not-merged
8041,n,contact#n#9,contact#n#8,not-merged
8042,n,contact#n#7,contact#n#2,not-merged
8043,n,contact#n#7,contact#n#3,not-merged
8044,n,contact#n#7,contact#n#4,not-merged
8045,n,contact#n#7,contact#n#1,not-merged
8046,n,contact#n#7,contact#n#6,not-merged
8047,n,contact#n#7,contact#n#8,not-merged
8048,n,contact#n#2,contact#n#3,merged
8049,n,contact#n#2,contact#n#4,merged
8050,n,contact#n#2,contact#n#1,not-merged
8051,n,contact#n#2,contact#n#6,not-merged
8052,n,contact#n#2,contact#n#8,not-merged
8053,n,contact#n#3,contact#n#4,merged
8054,n,contact#n#3,contact#n#1,not-merged
8055,n,contact#n#3,contact#n#6,not-merged
8056,n,contact#n#3,contact#n#8,not-merged
8057,n,contact#n#4,contact#n#1,not-merged
8058,n,contact#n#4,contact#n#6,not-merged
8059,n,contact#n#4,contact#n#8,not-merged
8060,n,contact#n#1,contact#n#6,merged
8061,n,contact#n#1,contact#n#8,merged
8062,n,contact#n#6,contact#n#8,merged
8063,v,feature#v#1,feature#v#2,merged
8064,v,accept#v#1,accept#v#5,not-merged
8065,v,accept#v#1,accept#v#8,not-merged
8066,v,accept#v#1,accept#v#2,not-merged
8067,v,accept#v#1,accept#v#3,not-merged
8068,v,accept#v#1,accept#v#6,not-merged
8069,v,accept#v#1,accept#v#9,not-merged
8070,v,accept#v#1,accept#v#10,not-merged
8071,v,accept#v#1,accept#v#11,not-merged
8072,v,accept#v#1,accept#v#4,not-merged
8073,v,accept#v#1,accept#v#7,not-merged
8074,v,accept#v#5,accept#v#8,not-merged
8075,v,accept#v#5,accept#v#2,not-merged
8076,v,accept#v#5,accept#v#3,not-merged
8077,v,accept#v#5,accept#v#6,not-merged
8078,v,accept#v#5,accept#v#9,not-merged
8079,v,accept#v#5,accept#v#10,not-merged
8080,v,accept#v#5,accept#v#11,not-merged
8081,v,accept#v#5,accept#v#4,not-merged
8082,v,accept#v#5,accept#v#7,not-merged
8083,v,accept#v#8,accept#v#2,not-merged
8084,v,accept#v#8,accept#v#3,not-merged
8085,v,accept#v#8,accept#v#6,not-merged
8086,v,accept#v#8,accept#v#9,not-merged
8087,v,accept#v#8,accept#v#10,not-merged
8088,v,accept#v#8,accept#v#11,not-merged
8089,v,accept#v#8,accept#v#4,not-merged
8090,v,accept#v#8,accept#v#7,not-merged
8091,v,accept#v#2,accept#v#3,merged
8092,v,accept#v#2,accept#v#6,merged
8093,v,accept#v#2,accept#v#9,merged
8094,v,accept#v#2,accept#v#10,merged
8095,v,accept#v#2,accept#v#11,merged
8096,v,accept#v#2,accept#v#4,not-merged
8097,v,accept#v#2,accept#v#7,not-merged
8098,v,accept#v#3,accept#v#6,merged
8099,v,accept#v#3,accept#v#9,merged
8100,v,accept#v#3,accept#v#10,merged
8101,v,accept#v#3,accept#v#11,merged
8102,v,accept#v#3,accept#v#4,not-merged
8103,v,accept#v#3,accept#v#7,not-merged
8104,v,accept#v#6,accept#v#9,merged
8105,v,accept#v#6,accept#v#10,merged
8106,v,accept#v#6,accept#v#11,merged
8107,v,accept#v#6,accept#v#4,not-merged
8108,v,accept#v#6,accept#v#7,not-merged
8109,v,accept#v#9,accept#v#10,merged
8110,v,accept#v#9,accept#v#11,merged
8111,v,accept#v#9,accept#v#4,not-merged
8112,v,accept#v#9,accept#v#7,not-merged
8113,v,accept#v#10,accept#v#11,merged
8114,v,accept#v#10,accept#v#4,not-merged
8115,v,accept#v#10,accept#v#7,not-merged
8116,v,accept#v#11,accept#v#4,not-merged
8117,v,accept#v#11,accept#v#7,not-merged
8118,v,accept#v#4,accept#v#7,merged
8119,n,bomber#n#1,bomber#n#2,not-merged
8120,n,bomber#n#1,bomber#n#3,not-merged
8121,n,bomber#n#2,bomber#n#3,not-merged
8122,v,tap#v#,tap#v#1,not-merged
8123,v,tap#v#,tap#v#2,not-merged
8124,v,tap#v#,tap#v#4,not-merged
8125,v,tap#v#,tap#v#5,not-merged
8126,v,tap#v#,tap#v#6,not-merged
8127,v,tap#v#,tap#v#10,not-merged
8128,v,tap#v#,tap#v#11,not-merged
8129,v,tap#v#,tap#v#12,not-merged
8130,v,tap#v#,tap#v#3,not-merged
8131,v,tap#v#,tap#v#7,not-merged
8132,v,tap#v#,tap#v#8,not-merged
8133,v,tap#v#,tap#v#9,not-merged
8134,v,tap#v#1,tap#v#2,not-merged
8135,v,tap#v#1,tap#v#4,not-merged
8136,v,tap#v#1,tap#v#5,not-merged
8137,v,tap#v#1,tap#v#6,not-merged
8138,v,tap#v#1,tap#v#10,not-merged
8139,v,tap#v#1,tap#v#11,not-merged
8140,v,tap#v#1,tap#v#12,not-merged
8141,v,tap#v#1,tap#v#3,not-merged
8142,v,tap#v#1,tap#v#7,not-merged
8143,v,tap#v#1,tap#v#8,not-merged
8144,v,tap#v#1,tap#v#9,not-merged
8145,v,tap#v#2,tap#v#4,merged
8146,v,tap#v#2,tap#v#5,merged
8147,v,tap#v#2,tap#v#6,merged
8148,v,tap#v#2,tap#v#10,merged
8149,v,tap#v#2,tap#v#11,merged
8150,v,tap#v#2,tap#v#12,merged
8151,v,tap#v#2,tap#v#3,not-merged
8152,v,tap#v#2,tap#v#7,not-merged
8153,v,tap#v#2,tap#v#8,not-merged
8154,v,tap#v#2,tap#v#9,not-merged
8155,v,tap#v#4,tap#v#5,merged
8156,v,tap#v#4,tap#v#6,merged
8157,v,tap#v#4,tap#v#10,merged
8158,v,tap#v#4,tap#v#11,merged
8159,v,tap#v#4,tap#v#12,merged
8160,v,tap#v#4,tap#v#3,not-merged
8161,v,tap#v#4,tap#v#7,not-merged
8162,v,tap#v#4,tap#v#8,not-merged
8163,v,tap#v#4,tap#v#9,not-merged
8164,v,tap#v#5,tap#v#6,merged
8165,v,tap#v#5,tap#v#10,merged
8166,v,tap#v#5,tap#v#11,merged
8167,v,tap#v#5,tap#v#12,merged
8168,v,tap#v#5,tap#v#3,not-merged
8169,v,tap#v#5,tap#v#7,not-merged
8170,v,tap#v#5,tap#v#8,not-merged
8171,v,tap#v#5,tap#v#9,not-merged
8172,v,tap#v#6,tap#v#10,merged
8173,v,tap#v#6,tap#v#11,merged
8174,v,tap#v#6,tap#v#12,merged
8175,v,tap#v#6,tap#v#3,not-merged
8176,v,tap#v#6,tap#v#7,not-merged
8177,v,tap#v#6,tap#v#8,not-merged
8178,v,tap#v#6,tap#v#9,not-merged
8179,v,tap#v#10,tap#v#11,merged
8180,v,tap#v#10,tap#v#12,merged
8181,v,tap#v#10,tap#v#3,not-merged
8182,v,tap#v#10,tap#v#7,not-merged
8183,v,tap#v#10,tap#v#8,not-merged
8184,v,tap#v#10,tap#v#9,not-merged
8185,v,tap#v#11,tap#v#12,merged
8186,v,tap#v#11,tap#v#3,not-merged
8187,v,tap#v#11,tap#v#7,not-merged
8188,v,tap#v#11,tap#v#8,not-merged
8189,v,tap#v#11,tap#v#9,not-merged
8190,v,tap#v#12,tap#v#3,not-merged
8191,v,tap#v#12,tap#v#7,not-merged
8192,v,tap#v#12,tap#v#8,not-merged
8193,v,tap#v#12,tap#v#9,not-merged
8194,v,tap#v#3,tap#v#7,merged
8195,v,tap#v#3,tap#v#8,not-merged
8196,v,tap#v#3,tap#v#9,not-merged
8197,v,tap#v#7,tap#v#8,not-merged
8198,v,tap#v#7,tap#v#9,not-merged
8199,v,tap#v#8,tap#v#9,merged
8200,v,merge#v#2,merge#v#1,not-merged
8201,v,merge#v#2,merge#v#3,not-merged
8202,v,merge#v#1,merge#v#3,merged
8203,n,bar#n#1,bar#n#2,not-merged
8204,n,bar#n#1,bar#n#3,not-merged
8205,n,bar#n#1,bar#n#4,not-merged
8206,n,bar#n#1,bar#n#5,not-merged
8207,n,bar#n#1,bar#n#6,not-merged
8208,n,bar#n#1,bar#n#7,not-merged
8209,n,bar#n#1,bar#n#8,not-merged
8210,n,bar#n#1,bar#n#9,not-merged
8211,n,bar#n#1,bar#n#10,not-merged
8212,n,bar#n#1,bar#n#12,not-merged
8213,n,bar#n#1,bar#n#13,not-merged
8214,n,bar#n#1,bar#n#14,not-merged
8215,n,bar#n#2,bar#n#3,not-merged
8216,n,bar#n#2,bar#n#4,not-merged
8217,n,bar#n#2,bar#n#5,not-merged
8218,n,bar#n#2,bar#n#6,not-merged
8219,n,bar#n#2,bar#n#7,not-merged
8220,n,bar#n#2,bar#n#8,not-merged
8221,n,bar#n#2,bar#n#9,not-merged
8222,n,bar#n#2,bar#n#10,not-merged
8223,n,bar#n#2,bar#n#12,not-merged
8224,n,bar#n#2,bar#n#13,not-merged
8225,n,bar#n#2,bar#n#14,not-merged
8226,n,bar#n#3,bar#n#4,not-merged
8227,n,bar#n#3,bar#n#5,not-merged
8228,n,bar#n#3,bar#n#6,not-merged
8229,n,bar#n#3,bar#n#7,not-merged
8230,n,bar#n#3,bar#n#8,not-merged
8231,n,bar#n#3,bar#n#9,not-merged
8232,n,bar#n#3,bar#n#10,not-merged
8233,n,bar#n#3,bar#n#12,not-merged
8234,n,bar#n#3,bar#n#13,not-merged
8235,n,bar#n#3,bar#n#14,not-merged
8236,n,bar#n#4,bar#n#5,not-merged
8237,n,bar#n#4,bar#n#6,not-merged
8238,n,bar#n#4,bar#n#7,not-merged
8239,n,bar#n#4,bar#n#8,not-merged
8240,n,bar#n#4,bar#n#9,not-merged
8241,n,bar#n#4,bar#n#10,not-merged
8242,n,bar#n#4,bar#n#12,not-merged
8243,n,bar#n#4,bar#n#13,not-merged
8244,n,bar#n#4,bar#n#14,not-merged
8245,n,bar#n#5,bar#n#6,not-merged
8246,n,bar#n#5,bar#n#7,not-merged
8247,n,bar#n#5,bar#n#8,not-merged
8248,n,bar#n#5,bar#n#9,not-merged
8249,n,bar#n#5,bar#n#10,not-merged
8250,n,bar#n#5,bar#n#12,not-merged
8251,n,bar#n#5,bar#n#13,not-merged
8252,n,bar#n#5,bar#n#14,not-merged
8253,n,bar#n#6,bar#n#7,not-merged
8254,n,bar#n#6,bar#n#8,not-merged
8255,n,bar#n#6,bar#n#9,not-merged
8256,n,bar#n#6,bar#n#10,not-merged
8257,n,bar#n#6,bar#n#12,not-merged
8258,n,bar#n#6,bar#n#13,not-merged
8259,n,bar#n#6,bar#n#14,not-merged
8260,n,bar#n#7,bar#n#8,not-merged
8261,n,bar#n#7,bar#n#9,not-merged
8262,n,bar#n#7,bar#n#10,not-merged
8263,n,bar#n#7,bar#n#12,not-merged
8264,n,bar#n#7,bar#n#13,not-merged
8265,n,bar#n#7,bar#n#14,not-merged
8266,n,bar#n#8,bar#n#9,not-merged
8267,n,bar#n#8,bar#n#10,not-merged
8268,n,bar#n#8,bar#n#12,not-merged
8269,n,bar#n#8,bar#n#13,not-merged
8270,n,bar#n#8,bar#n#14,not-merged
8271,n,bar#n#9,bar#n#10,not-merged
8272,n,bar#n#9,bar#n#12,not-merged
8273,n,bar#n#9,bar#n#13,not-merged
8274,n,bar#n#9,bar#n#14,not-merged
8275,n,bar#n#10,bar#n#12,not-merged
8276,n,bar#n#10,bar#n#13,not-merged
8277,n,bar#n#10,bar#n#14,not-merged
8278,n,bar#n#12,bar#n#13,not-merged
8279,n,bar#n#12,bar#n#14,not-merged
8280,n,bar#n#13,bar#n#14,not-merged
8281,v,exist#v#1,exist#v#2,not-merged
8282,n,offer#n#3,offer#n#1,not-merged
8283,n,offer#n#3,offer#n#2,not-merged
8284,n,offer#n#1,offer#n#2,merged
8285,v,jump#v#9,jump#v#5,not-merged
8286,v,jump#v#9,jump#v#3,not-merged
8287,v,jump#v#9,jump#v#12,not-merged
8288,v,jump#v#9,jump#v#,not-merged
8289,v,jump#v#9,jump#v#1,not-merged
8290,v,jump#v#9,jump#v#2,not-merged
8291,v,jump#v#9,jump#v#4,not-merged
8292,v,jump#v#9,jump#v#7,not-merged
8293,v,jump#v#9,jump#v#8,not-merged
8294,v,jump#v#9,jump#v#10,not-merged
8295,v,jump#v#9,jump#v#11,not-merged
8296,v,jump#v#9,jump#v#13,not-merged
8297,v,jump#v#9,jump#v#14,not-merged
8298,v,jump#v#9,jump#v#15,not-merged
8299,v,jump#v#5,jump#v#3,not-merged
8300,v,jump#v#5,jump#v#12,not-merged
8301,v,jump#v#5,jump#v#,not-merged
8302,v,jump#v#5,jump#v#1,not-merged
8303,v,jump#v#5,jump#v#2,not-merged
8304,v,jump#v#5,jump#v#4,not-merged
8305,v,jump#v#5,jump#v#7,not-merged
8306,v,jump#v#5,jump#v#8,not-merged
8307,v,jump#v#5,jump#v#10,not-merged
8308,v,jump#v#5,jump#v#11,not-merged
8309,v,jump#v#5,jump#v#13,not-merged
8310,v,jump#v#5,jump#v#14,not-merged
8311,v,jump#v#5,jump#v#15,not-merged
8312,v,jump#v#3,jump#v#12,not-merged
8313,v,jump#v#3,jump#v#,not-merged
8314,v,jump#v#3,jump#v#1,not-merged
8315,v,jump#v#3,jump#v#2,not-merged
8316,v,jump#v#3,jump#v#4,not-merged
8317,v,jump#v#3,jump#v#7,not-merged
8318,v,jump#v#3,jump#v#8,not-merged
8319,v,jump#v#3,jump#v#10,not-merged
8320,v,jump#v#3,jump#v#11,not-merged
8321,v,jump#v#3,jump#v#13,not-merged
8322,v,jump#v#3,jump#v#14,not-merged
8323,v,jump#v#3,jump#v#15,not-merged
8324,v,jump#v#12,jump#v#,not-merged
8325,v,jump#v#12,jump#v#1,not-merged
8326,v,jump#v#12,jump#v#2,not-merged
8327,v,jump#v#12,jump#v#4,not-merged
8328,v,jump#v#12,jump#v#7,not-merged
8329,v,jump#v#12,jump#v#8,not-merged
8330,v,jump#v#12,jump#v#10,not-merged
8331,v,jump#v#12,jump#v#11,not-merged
8332,v,jump#v#12,jump#v#13,not-merged
8333,v,jump#v#12,jump#v#14,not-merged
8334,v,jump#v#12,jump#v#15,not-merged
8335,v,jump#v#,jump#v#1,not-merged
8336,v,jump#v#,jump#v#2,not-merged
8337,v,jump#v#,jump#v#4,not-merged
8338,v,jump#v#,jump#v#7,not-merged
8339,v,jump#v#,jump#v#8,not-merged
8340,v,jump#v#,jump#v#10,not-merged
8341,v,jump#v#,jump#v#11,not-merged
8342,v,jump#v#,jump#v#13,not-merged
8343,v,jump#v#,jump#v#14,not-merged
8344,v,jump#v#,jump#v#15,not-merged
8345,v,jump#v#1,jump#v#2,merged
8346,v,jump#v#1,jump#v#4,merged
8347,v,jump#v#1,jump#v#7,merged
8348,v,jump#v#1,jump#v#8,merged
8349,v,jump#v#1,jump#v#10,merged
8350,v,jump#v#1,jump#v#11,merged
8351,v,jump#v#1,jump#v#13,merged
8352,v,jump#v#1,jump#v#14,merged
8353,v,jump#v#1,jump#v#15,merged
8354,v,jump#v#2,jump#v#4,merged
